customer_id,state,age_group,income_band,customer_segment,credit_score_band,tenure_band,estimated_income,tenure_years,estimated_credit_score
CUST004260,NY,35-44,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST004261,AZ,45-54,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST004262,CA,45-54,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST004263,IL,45-54,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST004264,FL,45-54,Under 40K,Emerging Affluent,Fair,5-10 Years,30000,7.0,630
CUST004265,WA,25-34,75K-125K,Mass Market,Poor,3-5 Years,100000,4.0,560
CUST004266,MN,35-44,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004267,MN,35-44,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST004268,NJ,35-44,125K-200K,Mass Market,Poor,3-5 Years,160000,4.0,560
CUST004269,MD,55-64,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004270,MA,65+,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004271,MN,45-54,40K-75K,Small Business,Excellent,5-10 Years,57500,7.0,810
CUST004272,MA,55-64,200K+,Emerging Affluent,Excellent,10+ Years,240000,12.0,810
CUST004273,VA,25-34,40K-75K,Affluent,Excellent,3-5 Years,57500,4.0,810
CUST004274,GA,25-34,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST004275,OR,35-44,125K-200K,Mass Market,Poor,5-10 Years,160000,7.0,560
CUST004276,NC,35-44,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004277,AZ,45-54,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST004278,TX,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST004279,AZ,35-44,125K-200K,Emerging Affluent,Excellent,10+ Years,160000,12.0,810
CUST004280,MA,45-54,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST004281,CO,65+,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004282,MA,25-34,40K-75K,Affluent,Good,5-10 Years,57500,7.0,700
CUST004283,TX,45-54,Under 40K,Emerging Affluent,Good,0-1 Years,30000,0.5,700
CUST004284,IL,35-44,75K-125K,Mass Market,Excellent,5-10 Years,100000,7.0,810
CUST004285,AZ,25-34,40K-75K,Small Business,Very Good,5-10 Years,57500,7.0,760
CUST004286,MA,45-54,40K-75K,Affluent,Excellent,1-3 Years,57500,2.0,810
CUST004287,PA,45-54,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004288,WA,35-44,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004289,VA,55-64,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004290,PA,55-64,Under 40K,Small Business,Very Good,1-3 Years,30000,2.0,760
CUST004291,OH,35-44,125K-200K,Small Business,Good,1-3 Years,160000,2.0,700
CUST004292,PA,55-64,40K-75K,Small Business,Poor,3-5 Years,57500,4.0,560
CUST004293,NY,35-44,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004294,CA,45-54,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST004295,MD,18-24,Under 40K,Emerging Affluent,Good,3-5 Years,30000,4.0,700
CUST004296,MN,35-44,200K+,Emerging Affluent,Fair,5-10 Years,240000,7.0,630
CUST004297,MN,55-64,Under 40K,Affluent,Very Good,3-5 Years,30000,4.0,760
CUST004298,NY,35-44,40K-75K,Affluent,Good,3-5 Years,57500,4.0,700
CUST004299,MD,65+,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004300,PA,25-34,40K-75K,Emerging Affluent,Very Good,5-10 Years,57500,7.0,760
CUST004301,AZ,25-34,Under 40K,Small Business,Fair,1-3 Years,30000,2.0,630
CUST004302,TX,18-24,75K-125K,Emerging Affluent,Poor,10+ Years,100000,12.0,560
CUST004303,WA,55-64,40K-75K,Affluent,Good,10+ Years,57500,12.0,700
CUST004304,VA,45-54,125K-200K,Mass Market,Excellent,3-5 Years,160000,4.0,810
CUST004305,MI,45-54,40K-75K,Affluent,Good,10+ Years,57500,12.0,700
CUST004306,GA,55-64,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST004307,FL,45-54,75K-125K,Small Business,Very Good,5-10 Years,100000,7.0,760
CUST004308,MA,45-54,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST004309,NC,65+,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST004310,NJ,18-24,125K-200K,Mass Market,Excellent,3-5 Years,160000,4.0,810
CUST004311,MI,18-24,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST004312,NY,55-64,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST004313,NJ,45-54,Under 40K,Affluent,Very Good,5-10 Years,30000,7.0,760
CUST004314,VA,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004315,PA,25-34,200K+,Affluent,Very Good,3-5 Years,240000,4.0,760
CUST004316,AZ,35-44,Under 40K,Mass Market,Very Good,10+ Years,30000,12.0,760
CUST004317,NY,65+,75K-125K,Affluent,Very Good,0-1 Years,100000,0.5,760
CUST004318,PA,25-34,Under 40K,Small Business,Very Good,0-1 Years,30000,0.5,760
CUST004319,CA,55-64,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST004320,VA,45-54,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST004321,CO,65+,Under 40K,Mass Market,Excellent,3-5 Years,30000,4.0,810
CUST004322,CO,55-64,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004323,MA,35-44,Under 40K,Emerging Affluent,Very Good,3-5 Years,30000,4.0,760
CUST004324,OH,25-34,40K-75K,Emerging Affluent,Good,5-10 Years,57500,7.0,700
CUST004325,NJ,35-44,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST004326,CA,35-44,200K+,Emerging Affluent,Poor,5-10 Years,240000,7.0,560
CUST004327,OR,25-34,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST004328,MI,45-54,40K-75K,Affluent,Excellent,1-3 Years,57500,2.0,810
CUST004329,NY,45-54,75K-125K,Mass Market,Excellent,0-1 Years,100000,0.5,810
CUST004330,MI,35-44,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004331,CO,25-34,125K-200K,Mass Market,Good,0-1 Years,160000,0.5,700
CUST004332,FL,45-54,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST004333,WA,18-24,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST004334,CA,65+,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004335,MI,35-44,75K-125K,Emerging Affluent,Excellent,3-5 Years,100000,4.0,810
CUST004336,MN,35-44,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004337,AZ,45-54,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004338,MN,55-64,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004339,VA,55-64,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST004340,CA,35-44,75K-125K,Emerging Affluent,Very Good,3-5 Years,100000,4.0,760
CUST004341,MN,65+,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST004342,WA,55-64,200K+,Mass Market,Good,5-10 Years,240000,7.0,700
CUST004343,OR,25-34,40K-75K,Affluent,Good,1-3 Years,57500,2.0,700
CUST004344,TN,18-24,125K-200K,Emerging Affluent,Very Good,10+ Years,160000,12.0,760
CUST004345,WA,18-24,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST004346,PA,25-34,Under 40K,Emerging Affluent,Excellent,3-5 Years,30000,4.0,810
CUST004347,CA,65+,125K-200K,Affluent,Very Good,0-1 Years,160000,0.5,760
CUST004348,NC,35-44,Under 40K,Affluent,Good,10+ Years,30000,12.0,700
CUST004349,NJ,45-54,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004350,NC,25-34,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004351,NY,25-34,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004352,VA,45-54,125K-200K,Mass Market,Very Good,1-3 Years,160000,2.0,760
CUST004353,NC,25-34,40K-75K,Affluent,Good,5-10 Years,57500,7.0,700
CUST004354,MD,35-44,125K-200K,Mass Market,Good,10+ Years,160000,12.0,700
CUST004355,VA,45-54,Under 40K,Affluent,Excellent,5-10 Years,30000,7.0,810
CUST004356,TX,25-34,40K-75K,Emerging Affluent,Excellent,10+ Years,57500,12.0,810
CUST004357,OH,18-24,200K+,Affluent,Very Good,10+ Years,240000,12.0,760
CUST004358,MN,45-54,Under 40K,Mass Market,Very Good,10+ Years,30000,12.0,760
CUST004359,TN,45-54,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST004360,MI,25-34,125K-200K,Affluent,Fair,0-1 Years,160000,0.5,630
CUST004361,OR,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004362,OR,55-64,200K+,Mass Market,Fair,1-3 Years,240000,2.0,630
CUST004363,FL,55-64,75K-125K,Emerging Affluent,Poor,3-5 Years,100000,4.0,560
CUST004364,FL,45-54,75K-125K,Affluent,Excellent,1-3 Years,100000,2.0,810
CUST004365,MA,55-64,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST004366,MD,18-24,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST004367,FL,35-44,Under 40K,Affluent,Good,10+ Years,30000,12.0,700
CUST004368,VA,45-54,Under 40K,Mass Market,Excellent,5-10 Years,30000,7.0,810
CUST004369,FL,45-54,40K-75K,Affluent,Very Good,5-10 Years,57500,7.0,760
CUST004370,TN,65+,200K+,Mass Market,Very Good,0-1 Years,240000,0.5,760
CUST004371,NJ,18-24,125K-200K,Affluent,Good,3-5 Years,160000,4.0,700
CUST004372,MD,55-64,125K-200K,Mass Market,Excellent,3-5 Years,160000,4.0,810
CUST004373,MN,65+,Under 40K,Mass Market,Fair,0-1 Years,30000,0.5,630
CUST004374,IL,65+,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004375,FL,18-24,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST004376,OH,25-34,75K-125K,Mass Market,Excellent,3-5 Years,100000,4.0,810
CUST004377,CA,35-44,75K-125K,Affluent,Very Good,5-10 Years,100000,7.0,760
CUST004378,FL,25-34,75K-125K,Mass Market,Very Good,10+ Years,100000,12.0,760
CUST004379,IL,55-64,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST004380,CO,35-44,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004381,IL,55-64,Under 40K,Mass Market,Poor,3-5 Years,30000,4.0,560
CUST004382,VA,35-44,75K-125K,Emerging Affluent,Excellent,3-5 Years,100000,4.0,810
CUST004383,OR,45-54,75K-125K,Small Business,Good,1-3 Years,100000,2.0,700
CUST004384,NJ,45-54,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST004385,AZ,25-34,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST004386,OH,35-44,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST004387,MN,35-44,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST004388,OR,45-54,40K-75K,Emerging Affluent,Good,5-10 Years,57500,7.0,700
CUST004389,WA,55-64,40K-75K,Emerging Affluent,Very Good,5-10 Years,57500,7.0,760
CUST004390,MN,35-44,Under 40K,Mass Market,Poor,5-10 Years,30000,7.0,560
CUST004391,VA,25-34,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004392,AZ,35-44,75K-125K,Emerging Affluent,Very Good,3-5 Years,100000,4.0,760
CUST004393,TN,45-54,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST004394,MI,25-34,200K+,Emerging Affluent,Good,5-10 Years,240000,7.0,700
CUST004395,VA,35-44,Under 40K,Mass Market,Fair,10+ Years,30000,12.0,630
CUST004396,MN,55-64,75K-125K,Emerging Affluent,Good,1-3 Years,100000,2.0,700
CUST004397,CA,45-54,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004398,WA,45-54,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004399,MD,35-44,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004400,VA,45-54,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004401,OH,18-24,40K-75K,Emerging Affluent,Good,0-1 Years,57500,0.5,700
CUST004402,NY,35-44,75K-125K,Mass Market,Very Good,10+ Years,100000,12.0,760
CUST004403,TX,45-54,40K-75K,Emerging Affluent,Very Good,0-1 Years,57500,0.5,760
CUST004404,MI,35-44,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004405,TN,45-54,Under 40K,Affluent,Fair,3-5 Years,30000,4.0,630
CUST004406,AZ,55-64,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST004407,NY,35-44,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004408,IL,65+,125K-200K,Affluent,Excellent,1-3 Years,160000,2.0,810
CUST004409,PA,25-34,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST004410,MI,35-44,40K-75K,Emerging Affluent,Good,3-5 Years,57500,4.0,700
CUST004411,PA,25-34,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004412,GA,45-54,125K-200K,Mass Market,Excellent,3-5 Years,160000,4.0,810
CUST004413,NY,65+,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST004414,MD,45-54,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004415,NJ,45-54,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST004416,NY,35-44,75K-125K,Affluent,Fair,3-5 Years,100000,4.0,630
CUST004417,IL,25-34,Under 40K,Affluent,Good,1-3 Years,30000,2.0,700
CUST004418,TN,35-44,125K-200K,Emerging Affluent,Good,10+ Years,160000,12.0,700
CUST004419,MD,25-34,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST004420,CO,35-44,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004421,OR,45-54,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004422,NJ,45-54,125K-200K,Emerging Affluent,Poor,3-5 Years,160000,4.0,560
CUST004423,MD,18-24,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST004424,TN,55-64,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST004425,OR,25-34,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST004426,NY,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004427,IL,35-44,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004428,MI,45-54,40K-75K,Small Business,Good,3-5 Years,57500,4.0,700
CUST004429,MA,25-34,125K-200K,Affluent,Fair,1-3 Years,160000,2.0,630
CUST004430,PA,55-64,40K-75K,Emerging Affluent,Excellent,3-5 Years,57500,4.0,810
CUST004431,NY,25-34,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST004432,PA,45-54,Under 40K,Small Business,Very Good,3-5 Years,30000,4.0,760
CUST004433,GA,55-64,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004434,MN,45-54,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST004435,MI,35-44,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST004436,MD,25-34,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004437,NJ,45-54,Under 40K,Affluent,Good,10+ Years,30000,12.0,700
CUST004438,NJ,35-44,125K-200K,Emerging Affluent,Good,10+ Years,160000,12.0,700
CUST004439,AZ,35-44,75K-125K,Affluent,Good,3-5 Years,100000,4.0,700
CUST004440,TX,35-44,Under 40K,Affluent,Good,10+ Years,30000,12.0,700
CUST004441,NC,55-64,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004442,CO,35-44,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST004443,PA,45-54,Under 40K,Emerging Affluent,Good,3-5 Years,30000,4.0,700
CUST004444,NY,65+,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004445,NY,35-44,40K-75K,Affluent,Good,5-10 Years,57500,7.0,700
CUST004446,CO,25-34,Under 40K,Emerging Affluent,Good,0-1 Years,30000,0.5,700
CUST004447,NY,35-44,75K-125K,Emerging Affluent,Poor,0-1 Years,100000,0.5,560
CUST004448,TN,65+,40K-75K,Emerging Affluent,Good,0-1 Years,57500,0.5,700
CUST004449,OH,35-44,75K-125K,Small Business,Good,5-10 Years,100000,7.0,700
CUST004450,PA,55-64,Under 40K,Emerging Affluent,Good,5-10 Years,30000,7.0,700
CUST004451,PA,45-54,75K-125K,Affluent,Good,3-5 Years,100000,4.0,700
CUST004452,NJ,35-44,Under 40K,Mass Market,Excellent,1-3 Years,30000,2.0,810
CUST004453,TN,45-54,75K-125K,Mass Market,Poor,0-1 Years,100000,0.5,560
CUST004454,TX,35-44,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST004455,NC,45-54,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004456,PA,25-34,75K-125K,Small Business,Fair,3-5 Years,100000,4.0,630
CUST004457,CA,25-34,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST004458,MA,65+,40K-75K,Small Business,Fair,5-10 Years,57500,7.0,630
CUST004459,AZ,45-54,125K-200K,Emerging Affluent,Fair,1-3 Years,160000,2.0,630
CUST004460,VA,55-64,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST004461,OR,25-34,200K+,Mass Market,Excellent,3-5 Years,240000,4.0,810
CUST004462,MN,65+,75K-125K,Emerging Affluent,Fair,3-5 Years,100000,4.0,630
CUST004463,IL,35-44,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST004464,WA,55-64,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004465,OR,55-64,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004466,VA,55-64,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004467,IL,35-44,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST004468,MN,25-34,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST004469,VA,18-24,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST004470,VA,18-24,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004471,OR,25-34,40K-75K,Affluent,Very Good,0-1 Years,57500,0.5,760
CUST004472,TN,25-34,125K-200K,Emerging Affluent,Good,5-10 Years,160000,7.0,700
CUST004473,FL,55-64,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST004474,VA,25-34,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST004475,IL,25-34,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004476,NC,65+,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004477,MI,35-44,40K-75K,Emerging Affluent,Poor,3-5 Years,57500,4.0,560
CUST004478,MD,35-44,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST004479,AZ,35-44,40K-75K,Emerging Affluent,Very Good,0-1 Years,57500,0.5,760
CUST004480,MN,25-34,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST004481,PA,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004482,VA,18-24,125K-200K,Emerging Affluent,Good,1-3 Years,160000,2.0,700
CUST004483,CA,55-64,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004484,MA,35-44,40K-75K,Affluent,Very Good,5-10 Years,57500,7.0,760
CUST004485,MI,35-44,125K-200K,Emerging Affluent,Good,10+ Years,160000,12.0,700
CUST004486,MD,45-54,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004487,OR,35-44,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004488,MA,18-24,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004489,PA,35-44,Under 40K,Small Business,Excellent,0-1 Years,30000,0.5,810
CUST004490,OH,45-54,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST004491,MA,55-64,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004492,MD,35-44,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004493,NC,25-34,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST004494,PA,25-34,125K-200K,Emerging Affluent,Poor,1-3 Years,160000,2.0,560
CUST004495,OH,55-64,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST004496,CA,45-54,75K-125K,Emerging Affluent,Fair,10+ Years,100000,12.0,630
CUST004497,IL,25-34,125K-200K,Emerging Affluent,Fair,3-5 Years,160000,4.0,630
CUST004498,OR,18-24,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004499,TX,45-54,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST004500,NJ,35-44,40K-75K,Affluent,Very Good,1-3 Years,57500,2.0,760
CUST004501,GA,35-44,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004502,TN,65+,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST004503,CO,55-64,75K-125K,Emerging Affluent,Good,1-3 Years,100000,2.0,700
CUST004504,CO,35-44,40K-75K,Emerging Affluent,Good,5-10 Years,57500,7.0,700
CUST004505,NC,35-44,75K-125K,Affluent,Poor,1-3 Years,100000,2.0,560
CUST004506,CO,35-44,200K+,Affluent,Excellent,5-10 Years,240000,7.0,810
CUST004507,PA,45-54,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004508,CO,18-24,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004509,VA,35-44,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST004510,OR,25-34,Under 40K,Mass Market,Excellent,10+ Years,30000,12.0,810
CUST004511,TN,25-34,125K-200K,Mass Market,Very Good,10+ Years,160000,12.0,760
CUST004512,MI,18-24,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004513,OR,18-24,75K-125K,Affluent,Excellent,1-3 Years,100000,2.0,810
CUST004514,NY,45-54,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004515,NC,35-44,200K+,Mass Market,Good,3-5 Years,240000,4.0,700
CUST004516,CO,45-54,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST004517,MA,25-34,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004518,MN,45-54,75K-125K,Emerging Affluent,Fair,5-10 Years,100000,7.0,630
CUST004519,MD,55-64,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004520,MN,25-34,125K-200K,Emerging Affluent,Excellent,0-1 Years,160000,0.5,810
CUST004521,CO,25-34,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST004522,IL,55-64,125K-200K,Mass Market,Good,0-1 Years,160000,0.5,700
CUST004523,OR,45-54,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST004524,CA,25-34,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST004525,MD,18-24,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004526,WA,35-44,Under 40K,Emerging Affluent,Good,10+ Years,30000,12.0,700
CUST004527,FL,25-34,Under 40K,Mass Market,Excellent,1-3 Years,30000,2.0,810
CUST004528,OH,25-34,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST004529,GA,55-64,125K-200K,Affluent,Excellent,1-3 Years,160000,2.0,810
CUST004530,IL,45-54,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004531,CA,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004532,OH,25-34,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004533,TN,55-64,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST004534,MN,35-44,200K+,Mass Market,Fair,3-5 Years,240000,4.0,630
CUST004535,MN,55-64,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST004536,FL,55-64,40K-75K,Small Business,Good,10+ Years,57500,12.0,700
CUST004537,TN,35-44,125K-200K,Mass Market,Excellent,10+ Years,160000,12.0,810
CUST004538,PA,35-44,200K+,Mass Market,Poor,1-3 Years,240000,2.0,560
CUST004539,MI,45-54,200K+,Mass Market,Fair,0-1 Years,240000,0.5,630
CUST004540,OH,18-24,125K-200K,Emerging Affluent,Very Good,1-3 Years,160000,2.0,760
CUST004541,TN,65+,125K-200K,Small Business,Very Good,5-10 Years,160000,7.0,760
CUST004542,MI,55-64,75K-125K,Emerging Affluent,Fair,10+ Years,100000,12.0,630
CUST004543,OR,25-34,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST004544,OR,35-44,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST004545,TN,35-44,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST004546,WA,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004547,WA,35-44,40K-75K,Emerging Affluent,Fair,0-1 Years,57500,0.5,630
CUST004548,NC,45-54,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST004549,CA,35-44,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST004550,MA,18-24,125K-200K,Mass Market,Fair,3-5 Years,160000,4.0,630
CUST004551,GA,55-64,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004552,VA,25-34,Under 40K,Affluent,Good,3-5 Years,30000,4.0,700
CUST004553,NJ,25-34,75K-125K,Affluent,Fair,0-1 Years,100000,0.5,630
CUST004554,TN,35-44,40K-75K,Affluent,Very Good,1-3 Years,57500,2.0,760
CUST004555,CO,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004556,TN,65+,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004557,NY,35-44,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST004558,FL,45-54,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST004559,TN,18-24,Under 40K,Mass Market,Fair,0-1 Years,30000,0.5,630
CUST004560,OR,25-34,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004561,MI,35-44,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004562,NJ,45-54,40K-75K,Emerging Affluent,Fair,3-5 Years,57500,4.0,630
CUST004563,CO,65+,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST004564,CO,18-24,75K-125K,Small Business,Excellent,3-5 Years,100000,4.0,810
